법령일련번호,현행연혁코드,법령명한글,법령약칭명,법령ID,공포일자,공포번호,제개정구분명,소관부처코드,소관부처명,법령구분명,시행일자,자법타법여부,법령상세링크,공백제거법령명
174022,현행,의안의 비용추계 등에 관한 규칙,NaN,10284,20150724,192,일부개정,9700000,국회,국회규칙,20150724,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=174022&type=HTML&mobileYn=&efYd=20150724,의안의비용추계등에관한규칙
220711,현행,의약품 등의 안전에 관한 규칙,약사법 의약품안전규칙,11794,20201014,1650,일부개정,1471000,식품의약품안전처,총리령,20220415,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=220711&type=HTML&mobileYn=&efYd=20220415,의약품등의안전에관한규칙
236195,현행,의약품 등의 제조업 및 수입자의 시설기준령,약사법,4136,20211019,32089,일부개정,1471000,식품의약품안전처,대통령령,20211019,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=236195&type=HTML&mobileYn=&efYd=20211019,의약품등의제조업및수입자의시설기준령
236883,현행,의약품 등의 제조업 및 수입자의 시설기준령 시행규칙,약사법,7668,20211119,1752,일부개정,1471000,식품의약품안전처,총리령,20211119,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=236883&type=HTML&mobileYn=&efYd=20211119,의약품등의제조업및수입자의시설기준령시행규칙
103280,현행,의약품물류협동조합의구성및운영등에관한규정,NaN,9197,20100315,22075,타법개정,1352000,보건복지부,대통령령,20100319,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=103280&type=HTML&mobileYn=&efYd=20100319,의약품물류협동조합의구성및운영등에관한규정
229507,현행,의약품 부작용 피해구제에 관한 규정,약사법 의약품피해구제규정,12189,20210217,31453,타법개정,1471000,식품의약품안전처,대통령령,20210217,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=229507&type=HTML&mobileYn=&efYd=20210217,의약품부작용피해구제에관한규정
239951,현행,의약품 부작용 피해구제에 관한 규정 시행규칙,약사법,12194,20220121,1783,타법개정,1471000,식품의약품안전처,총리령,20220121,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239951&type=HTML&mobileYn=&efYd=20220121,의약품부작용피해구제에관한규정시행규칙
223461,현행,의용소방대 설치 및 운영에 관한 법률,의용소방대법,11998,20201208,17576,일부개정,1661000,소방청,법률,20210609,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=223461&type=HTML&mobileYn=&efYd=20210609,의용소방대설치및운영에관한법률
233937,현행,의용소방대 설치 및 운영에 관한 법률 시행규칙,의용소방대법시행규칙,12114,20210713,268,타법개정,1661000,소방청,행정안전부령,20210713,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=233937&type=HTML&mobileYn=&efYd=20210713,의용소방대설치및운영에관한법률시행규칙
35908,현행,의회지도자상건립등에관한규칙,NaN,6029,19951116,94,제정,9700000,국회,국회규칙,19960101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=35908&type=HTML&mobileYn=&efYd=19960101,의회지도자상건립등에관한규칙
225081,현행,이동통신단말장치 유통구조 개선에 관한 법률,단말기유통법,12050,20201229,17799,타법개정,1570100 1721000,"과학기술정보통신부,방송통신위원회",법률,20211230,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=225081&type=HTML&mobileYn=&efYd=20211230,이동통신단말장치유통구조개선에관한법률
238589,현행,이동통신단말장치 유통구조 개선에 관한 법률 시행령,단말기유통법시행령,12145,20211228,32274,타법개정,1570100 1721000,"과학기술정보통신부,방송통신위원회",대통령령,20211230,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=238589&type=HTML&mobileYn=&efYd=20211230,이동통신단말장치유통구조개선에관한법률시행령
234377,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률,이러닝산업법,9626,20210727,18358,타법개정,1450000,산업통상자원부,법률,20220128,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=234377&type=HTML&mobileYn=&efYd=20220128,이러닝(전자학습)산업발전및이러닝활용촉진에관한법률
177153,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 시행령,이러닝산업법시행령,9747,20151210,26703,타법개정,1450000,산업통상자원부,대통령령,20151210,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=177153&type=HTML&mobileYn=&efYd=20151210,이러닝(전자학습)산업발전및이러닝활용촉진에관한법률시행령
239905,현행,이러닝(전자학습)산업 발전 및 이러닝 활용 촉진에 관한 법률 시행규칙,이러닝산업법시행규칙,9742,20220121,448,타법개정,1450000,산업통상자원부,산업통상자원부령,20220121,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239905&type=HTML&mobileYn=&efYd=20220121,이러닝(전자학습)산업발전및이러닝활용촉진에관한법률시행규칙
195090,현행,이북5도 등에 관한 특별조치법,이북5도법,1097,20170726,14839,타법개정,1741000,행정안전부,법률,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=195090&type=HTML&mobileYn=&efYd=20170726,이북5도등에관한특별조치법
227761,현행,이북5도 및 미수복 시ㆍ군의 명예시장ㆍ군수 등 위촉에 관한 규정,NaN,3526,20210105,31380,타법개정,1741000,행정안전부,대통령령,20210105,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=227761&type=HTML&mobileYn=&efYd=20210105,이북5도및미수복시ㆍ군의명예시장ㆍ군수등위촉에관한규정
195623,현행,이북5도위원회 규정,NaN,4499,20170726,28211,타법개정,1741000,행정안전부,대통령령,20170726,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=195623&type=HTML&mobileYn=&efYd=20170726,이북5도위원회규정
219085,현행,이스포츠(전자스포츠) 진흥에 관한 법률,이스포츠법,11548,20200609,17414,일부개정,1371000,문화체육관광부,법률,20200910,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=219085&type=HTML&mobileYn=&efYd=20200910,이스포츠(전자스포츠)진흥에관한법률
210376,현행,이스포츠(전자스포츠) 진흥에 관한 법률 시행령,이스포츠법시행령,11672,20190827,30057,일부개정,1371000,문화체육관광부,대통령령,20190827,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=210376&type=HTML&mobileYn=&efYd=20190827,이스포츠(전자스포츠)진흥에관한법률시행령
232757,현행,이스포츠(전자스포츠) 진흥에 관한 법률 시행규칙,이스포츠법시행규칙,11687,20210609,441,타법개정,1371000,문화체육관광부,문화체육관광부령,20210609,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232757&type=HTML&mobileYn=&efYd=20210609,이스포츠(전자스포츠)진흥에관한법률시행규칙
149917,현행,이자제한법,NaN,10404,20140114,12227,일부개정,1270000,법무부,법률,20140715,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=149917&type=HTML&mobileYn=&efYd=20140715,이자제한법
230727,현행,이자제한법 제2조제1항의 최고이자율에 관한 규정,NaN,10468,20210406,31593,일부개정,1270000,법무부,대통령령,20210707,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230727&type=HTML&mobileYn=&efYd=20210707,이자제한법제2조제1항의최고이자율에관한규정
231795,현행,이중상환청구권부 채권 발행에 관한 법률,이중상환채권법,11986,20210420,18127,일부개정,1160100,금융위원회,법률,20210721,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=231795&type=HTML&mobileYn=&efYd=20210721,이중상환청구권부채권발행에관한법률
229871,현행,이중상환청구권부 채권 발행에 관한 법률 시행령,이중상환채권법시행령,12032,20210302,31516,타법개정,1160100,금융위원회,대통령령,20210302,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=229871&type=HTML&mobileYn=&efYd=20210302,이중상환청구권부채권발행에관한법률시행령
188047,현행,인감증명법,NaN,1027,20161202,14286,타법개정,1741000,행정안전부,법률,20171203,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=188047&type=HTML&mobileYn=&efYd=20171203,인감증명법
230947,현행,인감증명법 시행령,NaN,4508,20210406,31614,타법개정,1741000,행정안전부,대통령령,20210406,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230947&type=HTML&mobileYn=&efYd=20210406,인감증명법시행령
211551,현행,인공조명에 의한 빛공해 방지법,빛공해방지법,11536,20191126,16610,일부개정,1480000,환경부,법률,20200527,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=211551&type=HTML&mobileYn=&efYd=20200527,인공조명에의한빛공해방지법
218091,현행,인공조명에 의한 빛공해 방지법 시행령,빛공해방지법시행령,11758,20200519,30685,일부개정,1480000,환경부,대통령령,20200527,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=218091&type=HTML&mobileYn=&efYd=20200527,인공조명에의한빛공해방지법시행령
218439,현행,인공조명에 의한 빛공해 방지법 시행규칙,빛공해방지법시행규칙,11759,20200526,864,일부개정,1480000,환경부,환경부령,20200527,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=218439&type=HTML&mobileYn=&efYd=20200527,인공조명에의한빛공해방지법시행규칙
194855,현행,인구동향조사 규칙,NaN,10611,20170718,629,일부개정,1240000,통계청,기획재정부령,20170718,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=194855&type=HTML&mobileYn=&efYd=20170718,인구동향조사규칙
222665,현행,인구주택총조사 규칙,NaN,7885,20201026,810,일부개정,1240000,통계청,기획재정부령,20201026,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=222665&type=HTML&mobileYn=&efYd=20201026,인구주택총조사규칙
232785,현행,인권보호수사규칙,NaN,13600,20210609,1010,일부개정,1270000,법무부,법무부령,20210609,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232785&type=HTML&mobileYn=&efYd=20210609,인권보호수사규칙
115859,현행,인권침해 사건 조사ㆍ처리 및 구금ㆍ보호시설의 실태조사에 관한 규칙,NaN,10299,20110804,745,전부개정,1270000,법무부,법무부령,20110804,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=115859&type=HTML&mobileYn=&efYd=20110804,인권침해사건조사ㆍ처리및구금ㆍ보호시설의실태조사에관한규칙
209927,현행,인도산 초산에틸에 대한 덤핑방지관세 부과에 관한 규칙,NaN,13522,20190709,741,제정,1051000,기획재정부,기획재정부령,20190709,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=209927&type=HTML&mobileYn=&efYd=20190709,인도산초산에틸에대한덤핑방지관세부과에관한규칙
205795,현행,인문학 및 인문정신문화의 진흥에 관한 법률,인문학법,12497,20181218,15957,일부개정,1342000 1371000,"교육부,문화체육관광부",법률,20190619,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=205795&type=HTML&mobileYn=&efYd=20190619,인문학및인문정신문화의진흥에관한법률
231619,현행,인문학 및 인문정신문화의 진흥에 관한 법률 시행령,인문학법시행령,12632,20210420,31625,타법개정,1342000 1371000,"교육부,문화체육관광부",대통령령,20210421,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=231619&type=HTML&mobileYn=&efYd=20210421,인문학및인문정신문화의진흥에관한법률시행령
220069,현행,인사 감사 규정,NaN,4520,20200714,30854,일부개정,1760000,인사혁신처,대통령령,20200730,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=220069&type=HTML&mobileYn=&efYd=20200730,인사감사규정
232305,현행,인사청문회법,NaN,2037,20210518,18192,타법개정,9700000,국회,법률,20220530,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=232305&type=HTML&mobileYn=&efYd=20220530,인사청문회법
171962,현행,인사혁신처 소관 비영리법인의 설립 및 감독에 관한 규칙,NaN,12307,20150612,1171,제정,1760000,인사혁신처,총리령,20150612,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=171962&type=HTML&mobileYn=&efYd=20150612,인사혁신처소관비영리법인의설립및감독에관한규칙
242317,현행,인사혁신처와 그 소속기관 직제,NaN,12168,20220509,32629,타법개정,1741000 1760000,"인사혁신처,행정안전부",대통령령,20220509,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=242317&type=HTML&mobileYn=&efYd=20220509,인사혁신처와그소속기관직제
239933,현행,인사혁신처와 그 소속기관 직제 시행규칙,NaN,12176,20220125,1785,일부개정,1741000 1760000,"인사혁신처,행정안전부",총리령,20220125,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=239933&type=HTML&mobileYn=&efYd=20220125,인사혁신처와그소속기관직제시행규칙
237137,현행,인삼산업법,NaN,579,20211130,18534,일부개정,1543000,농림축산식품부,법률,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=237137&type=HTML&mobileYn=&efYd=20220101,인삼산업법
238725,현행,인삼산업법 시행령,NaN,4526,20211231,32297,타법개정,1543000,농림축산식품부,대통령령,20220101,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=238725&type=HTML&mobileYn=&efYd=20220101,인삼산업법시행령
235979,현행,인삼산업법 시행규칙,NaN,7892,20211008,495,타법개정,1543000,농림축산식품부,농림축산식품부령,20211008,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=235979&type=HTML&mobileYn=&efYd=20211008,인삼산업법시행규칙
220857,현행,인성교육진흥법,NaN,12237,20200811,17472,타법개정,1342000,교육부,법률,20200912,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=220857&type=HTML&mobileYn=&efYd=20200912,인성교육진흥법
215593,현행,인성교육진흥법 시행령,NaN,12331,20200317,30527,일부개정,1342000,교육부,대통령령,20200317,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=215593&type=HTML&mobileYn=&efYd=20200317,인성교육진흥법시행령
177277,현행,인성교육진흥법 시행규칙,NaN,12399,20151210,81,제정,1342000,교육부,교육부령,20151210,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=177277&type=HTML&mobileYn=&efYd=20151210,인성교육진흥법시행규칙
206063,현행,인쇄문화산업 진흥법,인쇄문화법,10486,20181224,16064,일부개정,1371000,문화체육관광부,법률,20190625,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=206063&type=HTML&mobileYn=&efYd=20190625,인쇄문화산업진흥법
229457,현행,인쇄문화산업 진흥법 시행령,NaN,10612,20210217,31445,타법개정,1371000,문화체육관광부,대통령령,20210217,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=229457&type=HTML&mobileYn=&efYd=20210217,인쇄문화산업진흥법시행령
169905,현행,인신보호규칙,NaN,10760,20150330,2594,일부개정,9740000,대법원,대법원규칙,20150330,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=169905&type=HTML&mobileYn=&efYd=20150330,인신보호규칙
198482,현행,인신보호법,NaN,10591,20171031,14972,일부개정,1270000,법무부,법률,20171031,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=198482&type=HTML&mobileYn=&efYd=20171031,인신보호법
230381,현행,인적자원개발 기본법,인적자원법,9349,20210323,17954,타법개정,1342000,교육부,법률,20210323,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230381&type=HTML&mobileYn=&efYd=20210323,인적자원개발기본법
237925,현행,인적자원개발 기본법 시행령,NaN,9479,20211216,32223,타법개정,1342000,교육부,대통령령,20220113,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=237925&type=HTML&mobileYn=&efYd=20220113,인적자원개발기본법시행령
210339,현행,인지세법,NaN,1568,20190827,16568,타법개정,1051000,기획재정부,법률,20200828,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=210339&type=HTML&mobileYn=&efYd=20200828,인지세법
230847,현행,인지세법 시행령,NaN,4530,20210406,31611,타법개정,1051000,기획재정부,대통령령,20210408,NaN,/DRF/lawService.do?OC=ngho1202&target=law&MST=230847&type=HTML&mobileYn=&efYd=20210408,인지세법시행령
